event_id,ticker,source_scope,window_days,indicator,direction,signal_day,entry_day,entry_price,top_net,bottom_net,top_author_net,previous_top_author_net,author_net_delta,author_net_shift_pct,top_authors,bottom_authors,outcome_horizon,exit_day,exit_price,directional_return_pct,directional_excess_pct,raw_hit,excess_hit,status,evidence
AMD:youtube:3:author_net:2026-06-01:bull,AMD,youtube,3,author_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:3:weighted_net:2026-06-01:bull,AMD,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,0,2,100.0,2,0,1D,2026-06-02,521.54,0.03010073079202047,0.02674551369362277,1,1,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:3:weighted_net:2026-06-01:bull,AMD,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,0,2,100.0,2,0,20D,2026-06-30,580.91,0.14736322338534458,0.16091618694028975,1,1,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:3:weighted_net:2026-06-01:bull,AMD,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,0,2,100.0,2,0,5D,2026-06-08,490.33,-0.03154256369741271,-0.008016415460222581,0,0,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:3:weighted_net:2026-06-01:bull,AMD,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,0,2,100.0,2,0,60D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:3:weighted_net:2026-06-01:bull,AMD,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:author_net:2026-06-01:bull,AMD,youtube,7,author_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,1D,2026-06-02,521.54,0.03010073079202047,0.02674551369362277,1,1,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:author_net:2026-06-01:bull,AMD,youtube,7,author_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,20D,2026-06-30,580.91,0.14736322338534458,0.16091618694028975,1,1,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:author_net:2026-06-01:bull,AMD,youtube,7,author_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,5D,2026-06-08,490.33,-0.03154256369741271,-0.008016415460222581,0,0,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:author_net:2026-06-01:bull,AMD,youtube,7,author_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,60D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:author_net:2026-06-01:bull,AMD,youtube,7,author_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,90D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:weighted_net:2026-06-01:bull,AMD,youtube,7,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,1D,2026-06-02,521.54,0.03010073079202047,0.02674551369362277,1,1,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:weighted_net:2026-06-01:bull,AMD,youtube,7,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,20D,2026-06-30,580.91,0.14736322338534458,0.16091618694028975,1,1,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:weighted_net:2026-06-01:bull,AMD,youtube,7,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,5D,2026-06-08,490.33,-0.03154256369741271,-0.008016415460222581,0,0,settled,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:weighted_net:2026-06-01:bull,AMD,youtube,7,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,60D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
AMD:youtube:7:weighted_net:2026-06-01:bull,AMD,youtube,7,weighted_net,bull,2026-06-01,2026-06-02,506.3,0.9040895999999999,0.0,2,1,1,50.0,2,0,90D,,,,,,,pending,[youtube] @jeremylefebvre-clips rank 16/182 bull: AMD 的股价可能在今年或明年达到 1000 美元 https://www.youtube.com/watch?v=ZlPwONUpy8A || [youtube] @lifeandfinance-with-neha rank 15/182 bull: 我目前持有 AMD，并考虑在 480 到 500 美元的价格区间再次加仓。 https://www.youtube.com/watch?v=Fly2769D4DY
MU:youtube:90:author_net:2026-06-01:bull,MU,youtube,90,author_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,1D,2026-06-02,1064.1,0.013428571428571345,0.010073354330173645,1,1,settled,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:author_net:2026-06-01:bull,MU,youtube,90,author_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,20D,2026-06-30,1154.29,0.09932380952380959,0.11287677307875477,1,1,settled,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:author_net:2026-06-01:bull,MU,youtube,90,author_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,5D,2026-06-08,949.28,-0.09592380952380952,-0.0723976612866194,0,0,settled,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:author_net:2026-06-01:bull,MU,youtube,90,author_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,60D,,,,,,,pending,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:author_net:2026-06-01:bull,MU,youtube,90,author_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:weighted_net:2026-06-01:bull,MU,youtube,90,weighted_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,1D,2026-06-02,1064.1,0.013428571428571345,0.010073354330173645,1,1,settled,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 8/132 bear: 如果 MU 跌破 359 则做空。当它拒绝突破并跌破盘前低点时，我引导交易者利用 5-12 云层作为止损进行做空。 https://www.youtube.com/watch?v=QXsyc9c8bNc || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:weighted_net:2026-06-01:bull,MU,youtube,90,weighted_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,20D,2026-06-30,1154.29,0.09932380952380959,0.11287677307875477,1,1,settled,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 8/132 bear: 如果 MU 跌破 359 则做空。当它拒绝突破并跌破盘前低点时，我引导交易者利用 5-12 云层作为止损进行做空。 https://www.youtube.com/watch?v=QXsyc9c8bNc || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:weighted_net:2026-06-01:bull,MU,youtube,90,weighted_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,5D,2026-06-08,949.28,-0.09592380952380952,-0.0723976612866194,0,0,settled,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 8/132 bear: 如果 MU 跌破 359 则做空。当它拒绝突破并跌破盘前低点时，我引导交易者利用 5-12 云层作为止损进行做空。 https://www.youtube.com/watch?v=QXsyc9c8bNc || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:weighted_net:2026-06-01:bull,MU,youtube,90,weighted_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,60D,,,,,,,pending,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 8/132 bear: 如果 MU 跌破 359 则做空。当它拒绝突破并跌破盘前低点时，我引导交易者利用 5-12 云层作为止损进行做空。 https://www.youtube.com/watch?v=QXsyc9c8bNc || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
MU:youtube:90:weighted_net:2026-06-01:bull,MU,youtube,90,weighted_net,bull,2026-06-01,2026-06-02,1050.0,0.23859577987200015,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[youtube] @buyholdrant rank 11/182 bull: 穆尔科（MU）在市值突破1万亿美元后，尽管涨幅巨大，但主持人哈米德仍认为其具有吸引力，是当前市场中最值得投资的机会之一。 https://www.youtube.com/watch?v=EI7YVmmRblQ || [youtube] @ripsterchartspriceaction rank 8/132 bear: 如果 MU 跌破 359 则做空。当它拒绝突破并跌破盘前低点时，我引导交易者利用 5-12 云层作为止损进行做空。 https://www.youtube.com/watch?v=QXsyc9c8bNc || [youtube] @ripsterchartspriceaction rank 11/132 bull: MU 在视频中被列为盘中回调后的做多赢家，基于技术面的反弹策略，属于短期看涨交易。 https://www.youtube.com/watch?v=uNw9c1z50fU
NVDA:youtube:3:author_net:2026-06-01:bull,NVDA,youtube,3,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,1D,2026-06-02,222.82,-0.019191830266748866,-0.022547047365146566,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:author_net:2026-06-01:bull,NVDA,youtube,3,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,20D,2026-06-30,200.09,-0.11924465181794175,-0.10569168826299657,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:author_net:2026-06-01:bull,NVDA,youtube,3,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,5D,2026-06-08,208.64,-0.08160929659301008,-0.05808314835581996,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:author_net:2026-06-01:bull,NVDA,youtube,3,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,60D,,,,,,,pending,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:author_net:2026-06-01:bull,NVDA,youtube,3,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:weighted_net:2026-06-01:bull,NVDA,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,1D,2026-06-02,222.82,-0.019191830266748866,-0.022547047365146566,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:weighted_net:2026-06-01:bull,NVDA,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,20D,2026-06-30,200.09,-0.11924465181794175,-0.10569168826299657,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:weighted_net:2026-06-01:bull,NVDA,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,5D,2026-06-08,208.64,-0.08160929659301008,-0.05808314835581996,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:weighted_net:2026-06-01:bull,NVDA,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,60D,,,,,,,pending,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:3:weighted_net:2026-06-01:bull,NVDA,youtube,3,weighted_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:7:author_net:2026-06-01:bull,NVDA,youtube,7,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,1,1,50.0,2,0,1D,2026-06-02,222.82,-0.019191830266748866,-0.022547047365146566,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:7:author_net:2026-06-01:bull,NVDA,youtube,7,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,1,1,50.0,2,0,20D,2026-06-30,200.09,-0.11924465181794175,-0.10569168826299657,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
NVDA:youtube:7:author_net:2026-06-01:bull,NVDA,youtube,7,author_net,bull,2026-06-01,2026-06-02,227.18,1.092069996543738,0.0,2,1,1,50.0,2,0,5D,2026-06-08,208.64,-0.08160929659301008,-0.05808314835581996,0,0,settled,[youtube] @lifeandfinance-with-neha rank 15/182 bull: 我在上周以 24 倍前瞻市盈率的价格买入了英伟达，考虑到它的利润水平，其*风险回报比*比大多数人认为的更具吸引力。 https://www.youtube.com/watch?v=Fly2769D4DY || [youtube] @stastalksstocks rank 2/182 bull: 我非常兴奋，这也是我持有英伟达股票的原因之一，我不会出售任何一股。这只是 GTC 大会的开始，我们还有几天时间，股价才刚刚开始上涨。我不能保证股价会在未来几天内飙升，但从长远来看，我非常有信心，英伟达会表现得非常好。 https://www.youtube.com/watch?v=Pc4Kg8LzDAY
